@relation ShenyangPM20100101_20151231

@attribute No numeric
@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute hour numeric
@attribute season numeric
@attribute PM_Taiyuanjie {NA}
@attribute 'PM_US Post' {NA}
@attribute PM_Xiaoheyan {NA}
@attribute DEWP string
@attribute HUMI string
@attribute PRES string
@attribute TEMP string
@attribute cbwd {NE,NA,cv,SE,NW,SW}
@attribute Iws string
@attribute precipitation {NA}
@attribute Iprec {NA}

@data
560,2010,1,24,7,4,NA,NA,NA,-13,67.19,1016,-8,SE,9.7744,NA,NA
561,2010,1,24,8,4,NA,NA,NA,-12,67.42,1016,-7,SW,2.0578,NA,NA
562,2010,1,24,9,4,NA,NA,NA,-11,58.13,1016,-4,SW,4.1156,NA,NA
563,2010,1,24,10,4,NA,NA,NA,-10,58.41,1015,-3,SW,7.2023,NA,NA
564,2010,1,24,11,4,NA,NA,NA,-10,50.38,1014,-1,SW,11.3179,NA,NA
565,2010,1,24,12,4,NA,NA,NA,-10,43.57,1013,1,SW,15.4335,NA,NA
566,2010,1,24,13,4,NA,NA,NA,-10,43.57,1012,1,SW,20.0635,NA,NA
567,2010,1,24,14,4,NA,NA,NA,-10,43.57,1012,1,SW,24.6935,NA,NA
568,2010,1,24,15,4,NA,NA,NA,-10,43.57,1012,1,SW,28.8091,NA,NA
569,2010,1,24,16,4,NA,NA,NA,-8,50.97,1012,1,SW,30.8669,NA,NA
570,2010,1,24,17,4,NA,NA,NA,-7,63.69,1013,-1,SW,32.4102,NA,NA
571,2010,1,24,18,4,NA,NA,NA,-6,74.03,1014,-2,SW,34.468,NA,NA
572,2010,1,24,19,4,NA,NA,NA,-6,79.73,1014,-3,SW,36.5258,NA,NA
573,2010,1,24,20,4,NA,NA,NA,-14,42.31,1017,-3,NW,5.1444,NA,NA
574,2010,1,24,21,4,NA,NA,NA,-16,38.64,1019,-4,NW,10.8033,NA,NA
575,2010,1,24,22,4,NA,NA,NA,-18,37.99,1021,-6,NW,15.9477,NA,NA
576,2010,1,24,23,4,NA,NA,NA,-19,37.67,1023,-7,NW,20.0633,NA,NA
577,2010,1,25,0,4,NA,NA,NA,-18,44.33,1024,-8,NW,22.1211,NA,NA
578,2010,1,25,1,4,NA,NA,NA,-20,40.37,1025,-9,NW,26.2367,NA,NA
579,2010,1,25,2,4,NA,NA,NA,-21,40.04,1026,-10,NW,29.3234,NA,NA
580,2010,1,25,3,4,NA,NA,NA,-23,36.34,1027,-11,NW,32.9245,NA,NA
581,2010,1,25,4,4,NA,NA,NA,-24,36.01,1027,-12,NW,36.5256,NA,NA
582,2010,1,25,5,4,NA,NA,NA,-23,39.38,1028,-12,NW,39.6123,NA,NA
583,2010,1,25,6,4,NA,NA,NA,-24,39.05,1028,-13,NW,41.6701,NA,NA
584,2010,1,25,7,4,NA,NA,NA,-23,42.7,1029,-13,NW,43.2134,NA,NA
585,2010,1,25,8,4,NA,NA,NA,-22,46.66,1030,-13,NW,43.7278,NA,NA
586,2010,1,25,9,4,NA,NA,NA,-24,36.01,1030,-12,NW,45.2711,NA,NA
587,2010,1,25,10,4,NA,NA,NA,-22,39.71,1031,-11,SW,1.5433,NA,NA
588,2010,1,25,11,4,NA,NA,NA,-23,33.57,1030,-10,SW,2.5722,NA,NA
589,2010,1,25,12,4,NA,NA,NA,-22,33.9,1030,-9,SW,4.1155,NA,NA
590,2010,1,25,13,4,NA,NA,NA,-21,34.23,1029,-8,SW,5.6588,NA,NA
591,2010,1,25,14,4,NA,NA,NA,-20,34.55,1028,-7,SW,8.231,NA,NA
592,2010,1,25,15,4,NA,NA,NA,-18,37.99,1028,-6,SW,10.2888,NA,NA
593,2010,1,25,16,4,NA,NA,NA,-19,34.88,1028,-6,SW,12.861,NA,NA
594,2010,1,25,17,4,NA,NA,NA,-17,44.65,1028,-7,SW,15.4332,NA,NA
595,2010,1,25,18,4,NA,NA,NA,-17,48.25,1028,-8,SW,16.9765,NA,NA
596,2010,1,25,19,4,NA,NA,NA,-16,56.74,1028,-9,SE,1.5433,NA,NA
597,2010,1,25,20,4,NA,NA,NA,-17,52.17,1028,-9,SE,2.5722,NA,NA
598,2010,1,25,21,4,NA,NA,NA,-18,51.87,1027,-10,SW,1.0289,NA,NA
599,2010,1,25,22,4,NA,NA,NA,-18,51.87,1027,-10,SE,1.0289,NA,NA
600,2010,1,25,23,4,NA,NA,NA,-19,44.01,1027,-9,SE,2.5722,NA,NA
601,2010,1,26,0,4,NA,NA,NA,-19,44.01,1026,-9,SE,4.1155,NA,NA
602,2010,1,26,1,4,NA,NA,NA,-19,44.01,1026,-9,SW,1.5433,NA,NA
603,2010,1,26,2,4,NA,NA,NA,-18,47.93,1026,-9,SW,3.0866,NA,NA
604,2010,1,26,3,4,NA,NA,NA,-18,47.93,1026,-9,SW,4.1155,NA,NA
605,2010,1,26,4,4,NA,NA,NA,-18,51.87,1026,-10,SE,1.0289,NA,NA
606,2010,1,26,5,4,NA,NA,NA,-18,51.87,1025,-10,SE,2.5722,NA,NA
607,2010,1,26,6,4,NA,NA,NA,-18,47.93,1025,-9,SE,4.1155,NA,NA
608,2010,1,26,7,4,NA,NA,NA,-18,47.93,1026,-9,SE,5.6588,NA,NA
609,2010,1,26,8,4,NA,NA,NA,-18,47.93,1026,-9,SE,7.2021,NA,NA
610,2010,1,26,9,4,NA,NA,NA,-16,44.97,1026,-6,SE,8.7454,NA,NA
611,2010,1,26,10,4,NA,NA,NA,-16,35.86,1025,-3,SW,2.0578,NA,NA
612,2010,1,26,11,4,NA,NA,NA,-15,36.18,1024,-2,SW,4.63,NA,NA
613,2010,1,26,12,4,NA,NA,NA,-14,33.93,1024,0,SW,8.2311,NA,NA
614,2010,1,26,13,4,NA,NA,NA,-14,31.56,1022,1,SW,11.3178,NA,NA
615,2010,1,26,14,4,NA,NA,NA,-13,34.25,1022,1,SW,14.9189,NA,NA
616,2010,1,26,15,4,NA,NA,NA,-12,37.13,1021,1,SW,17.4911,NA,NA
617,2010,1,26,16,4,NA,NA,NA,-12,37.13,1021,1,SW,20.0633,NA,NA
618,2010,1,26,17,4,NA,NA,NA,-12,39.92,1020,0,SW,22.6355,NA,NA
619,2010,1,26,18,4,NA,NA,NA,-10,54.23,1020,-2,SW,25.2077,NA,NA
620,2010,1,26,19,4,NA,NA,NA,-10,54.23,1019,-2,SW,27.2655,NA,NA
621,2010,1,26,20,4,NA,NA,NA,-10,54.23,1019,-2,SW,29.8377,NA,NA
622,2010,1,26,21,4,NA,NA,NA,-10,54.23,1018,-2,SW,32.4099,NA,NA
623,2010,1,26,22,4,NA,NA,NA,-10,54.23,1018,-2,SW,34.9821,NA,NA
624,2010,1,26,23,4,NA,NA,NA,-10,54.23,1018,-2,SW,37.5543,NA,NA
625,2010,1,27,0,4,NA,NA,NA,-10,54.23,1018,-2,SW,39.6121,NA,NA
626,2010,1,27,1,4,NA,NA,NA,-10,50.38,1017,-1,SW,42.1843,NA,NA
627,2010,1,27,2,4,NA,NA,NA,-9,54.51,1017,-1,SW,45.7854,NA,NA
628,2010,1,27,3,4,NA,NA,NA,-9,50.68,1016,0,SW,48.8721,NA,NA
629,2010,1,27,4,4,NA,NA,NA,-7,59.21,1015,0,SW,51.9588,NA,NA
630,2010,1,27,5,4,NA,NA,NA,-7,59.21,1015,0,SW,54.0166,NA,NA
631,2010,1,27,6,4,NA,NA,NA,-6,63.94,1015,0,SW,55.5599,NA,NA
632,2010,1,27,7,4,NA,NA,NA,-6,63.94,1014,0,SW,57.1032,NA,NA
633,2010,1,27,8,4,NA,NA,NA,-6,63.94,1015,0,SW,58.6465,NA,NA
634,2010,1,27,9,4,NA,NA,NA,-6,63.94,1014,0,SW,60.1898,NA,NA
635,2010,1,27,10,4,NA,NA,NA,-6,59.48,1014,1,SW,61.7331,NA,NA
636,2010,1,27,11,4,NA,NA,NA,-5,59.74,1014,2,SW,65.8487,NA,NA
637,2010,1,27,12,4,NA,NA,NA,-1,100,1013,-1,SW,67.9065,NA,NA
638,2010,1,27,13,4,NA,NA,NA,-1,100,1012,-1,SW,69.4498,NA,NA
639,2010,1,27,14,4,NA,NA,NA,-1,92.96,1012,0,SW,69.9642,NA,NA
640,2010,1,27,15,4,NA,NA,NA,-1,92.96,1013,0,SW,71.5075,NA,NA
641,2010,1,27,16,4,NA,NA,NA,-1,100,1013,-1,NW,1.5433,NA,NA
642,2010,1,27,17,4,NA,NA,NA,-1,100,1013,-1,NW,3.6011,NA,NA
643,2010,1,27,18,4,NA,NA,NA,-2,100,1014,-2,NW,5.6589,NA,NA
644,2010,1,27,19,4,NA,NA,NA,-6,79.73,1016,-3,NW,8.2311,NA,NA
645,2010,1,27,20,4,NA,NA,NA,-8,73.65,1017,-4,NW,11.8322,NA,NA
646,2010,1,27,21,4,NA,NA,NA,-11,67.65,1018,-6,NE,3.6011,NA,NA
647,2010,1,27,22,4,NA,NA,NA,-15,57.02,1020,-8,NW,3.6011,NA,NA
648,2010,1,27,23,4,NA,NA,NA,-18,51.87,1021,-10,NW,6.6878,NA,NA
649,2010,1,28,0,4,NA,NA,NA,-21,43.36,1022,-11,NW,8.7456,NA,NA
650,2010,1,28,1,4,NA,NA,NA,-21,46.98,1023,-12,NW,10.2889,NA,NA
651,2010,1,28,2,4,NA,NA,NA,-23,42.7,1023,-13,NW,12.3467,NA,NA
652,2010,1,28,3,4,NA,NA,NA,-23,46.33,1024,-14,NW,13.3756,NA,NA
653,2010,1,28,4,4,NA,NA,NA,-23,54.68,1024,-16,cv,0.5144,NA,NA
654,2010,1,28,5,4,NA,NA,NA,-24,70.26,1024,-20,cv,1.0288,NA,NA
655,2010,1,28,6,4,NA,NA,NA,-25,70.03,1024,-21,cv,1.5432,NA,NA
656,2010,1,28,7,4,NA,NA,NA,-24,64.46,1025,-19,SE,1.5433,NA,NA
657,2010,1,28,8,4,NA,NA,NA,-23,64.72,1025,-18,SE,2.5722,NA,NA
658,2010,1,28,9,4,NA,NA,NA,-22,64.97,1025,-17,SE,3.6011,NA,NA
659,2010,1,28,10,4,NA,NA,NA,-21,50.94,1025,-13,cv,0.5144,NA,NA
660,2010,1,28,11,4,NA,NA,NA,-24,33.23,1024,-11,SW,1.5433,NA,NA
661,2010,1,28,12,4,NA,NA,NA,-23,33.57,1023,-10,SW,3.0866,NA,NA
662,2010,1,28,13,4,NA,NA,NA,-22,33.9,1023,-9,SW,4.6299,NA,NA
663,2010,1,28,14,4,NA,NA,NA,-21,37.01,1022,-9,SW,6.1732,NA,NA
664,2010,1,28,15,4,NA,NA,NA,-20,37.34,1022,-8,SW,7.7165,NA,NA
665,2010,1,28,16,4,NA,NA,NA,-19,44.01,1022,-9,SW,9.2598,NA,NA
666,2010,1,28,17,4,NA,NA,NA,-19,47.62,1021,-10,SW,10.2887,NA,NA
667,2010,1,28,18,4,NA,NA,NA,-19,51.56,1021,-11,SW,11.3176,NA,NA
668,2010,1,28,19,4,NA,NA,NA,-20,51.25,1022,-12,SW,12.8609,NA,NA
669,2010,1,28,20,4,NA,NA,NA,-19,51.56,1021,-11,SW,14.9187,NA,NA
670,2010,1,28,21,4,NA,NA,NA,-19,55.87,1021,-12,SW,16.9765,NA,NA
671,2010,1,28,22,4,NA,NA,NA,-18,56.16,1021,-11,SW,19.0343,NA,NA
672,2010,1,28,23,4,NA,NA,NA,-19,51.56,1020,-11,SW,21.0921,NA,NA
673,2010,1,29,0,4,NA,NA,NA,-16,66.47,1020,-11,SW,22.6354,NA,NA
674,2010,1,29,1,4,NA,NA,NA,-15,66.71,1019,-10,SW,24.6932,NA,NA
675,2010,1,29,2,4,NA,NA,NA,-14,78.44,1019,-11,SW,26.2365,NA,NA
676,2010,1,29,3,4,NA,NA,NA,-13,78.61,1018,-10,SW,27.7798,NA,NA
677,2010,1,29,4,4,NA,NA,NA,-14,78.44,1018,-11,SW,29.3231,NA,NA
678,2010,1,29,5,4,NA,NA,NA,-15,72.23,1018,-11,SW,30.8664,NA,NA
679,2010,1,29,6,4,NA,NA,NA,-15,66.71,1017,-10,SW,32.9242,NA,NA
680,2010,1,29,7,4,NA,NA,NA,-15,66.71,1017,-10,SW,34.982,NA,NA
681,2010,1,29,8,4,NA,NA,NA,-15,61.65,1018,-9,SW,37.0398,NA,NA
682,2010,1,29,9,4,NA,NA,NA,-14,57.3,1018,-7,SW,39.0976,NA,NA
683,2010,1,29,10,4,NA,NA,NA,-11,58.13,1018,-4,SW,41.1554,NA,NA
684,2010,1,29,11,4,NA,NA,NA,-11,53.94,1018,-3,SW,44.2421,NA,NA
685,2010,1,29,12,4,NA,NA,NA,-11,46.53,1017,-1,SW,47.8432,NA,NA
686,2010,1,29,13,4,NA,NA,NA,-12,42.94,1016,-1,SW,51.9588,NA,NA
687,2010,1,29,14,4,NA,NA,NA,-12,39.92,1016,0,SW,55.5599,NA,NA
688,2010,1,29,15,4,NA,NA,NA,-10,46.84,1016,0,SW,58.6466,NA,NA
689,2010,1,29,16,4,NA,NA,NA,-11,46.53,1016,-1,SW,61.2188,NA,NA
690,2010,1,29,17,4,NA,NA,NA,-11,53.94,1016,-3,SW,62.7621,NA,NA
691,2010,1,29,18,4,NA,NA,NA,-12,53.65,1016,-4,SW,64.8199,NA,NA
692,2010,1,29,19,4,NA,NA,NA,-11,58.13,1016,-4,SW,66.3632,NA,NA
693,2010,1,29,20,4,NA,NA,NA,-12,57.86,1016,-5,SW,68.421,NA,NA
694,2010,1,29,21,4,NA,NA,NA,-12,57.86,1016,-5,SW,69.9643,NA,NA
695,2010,1,29,22,4,NA,NA,NA,-13,53.36,1016,-5,SW,71.5076,NA,NA
696,2010,1,29,23,4,NA,NA,NA,-14,57.3,1017,-7,SW,73.0509,NA,NA
697,2010,1,30,0,4,NA,NA,NA,-14,61.92,1017,-8,SW,73.5653,NA,NA
698,2010,1,30,1,4,NA,NA,NA,-14,66.95,1017,-9,cv,0.5144,NA,NA
699,2010,1,30,2,4,NA,NA,NA,-15,72.23,1017,-11,SW,0.5144,NA,NA
700,2010,1,30,3,4,NA,NA,NA,-16,66.47,1017,-11,SW,1.0288,NA,NA
701,2010,1,30,4,4,NA,NA,NA,-15,72.23,1017,-11,SW,2.0577,NA,NA
702,2010,1,30,5,4,NA,NA,NA,-15,61.65,1018,-9,SW,3.0866,NA,NA
703,2010,1,30,6,4,NA,NA,NA,-16,66.47,1018,-11,SE,1.0289,NA,NA
704,2010,1,30,7,4,NA,NA,NA,-15,72.23,1018,-11,SE,2.0578,NA,NA
705,2010,1,30,8,4,NA,NA,NA,-13,62.18,1019,-7,SE,3.6011,NA,NA
706,2010,1,30,9,4,NA,NA,NA,-12,53.65,1019,-4,SE,4.63,NA,NA
707,2010,1,30,10,4,NA,NA,NA,-10,50.38,1019,-1,SE,5.6589,NA,NA
708,2010,1,30,11,4,NA,NA,NA,-10,46.84,1019,0,NW,0.5144,NA,NA
709,2010,1,30,12,4,NA,NA,NA,-10,43.57,1019,1,NW,1.5433,NA,NA
710,2010,1,30,13,4,NA,NA,NA,-10,40.55,1018,2,NW,2.5722,NA,NA
711,2010,1,30,14,4,NA,NA,NA,-12,34.56,1018,2,NW,3.6011,NA,NA
712,2010,1,30,15,4,NA,NA,NA,-13,31.88,1018,2,NW,4.63,NA,NA
713,2010,1,30,16,4,NA,NA,NA,-11,40.24,1018,1,NE,1.0289,NA,NA
714,2010,1,30,17,4,NA,NA,NA,-11,43.26,1018,0,NE,2.5722,NA,NA
715,2010,1,30,18,4,NA,NA,NA,-9,63.2,1018,-3,NE,4.63,NA,NA
716,2010,1,30,19,4,NA,NA,NA,-10,62.95,1018,-4,NE,6.6878,NA,NA
717,2010,1,30,20,4,NA,NA,NA,-11,62.69,1018,-5,NE,8.7456,NA,NA
718,2010,1,30,21,4,NA,NA,NA,-11,62.69,1019,-5,NE,10.2889,NA,NA
719,2010,1,30,22,4,NA,NA,NA,-11,73.05,1020,-7,NE,11.3178,NA,NA
720,2010,1,30,23,4,NA,NA,NA,-11,73.05,1020,-7,NE,13.3756,NA,NA
721,2010,1,31,0,4,NA,NA,NA,-12,72.85,1020,-8,NE,14.9189,NA,NA
722,2010,1,31,1,4,NA,NA,NA,-12,72.85,1020,-8,NE,17.4911,NA,NA
723,2010,1,31,2,4,NA,NA,NA,-11,78.94,1020,-8,NE,20.0633,NA,NA
724,2010,1,31,3,4,NA,NA,NA,-12,78.77,1020,-9,NE,22.1211,NA,NA
725,2010,1,31,4,4,NA,NA,NA,-12,78.77,1020,-9,NE,24.6933,NA,NA
726,2010,1,31,5,4,NA,NA,NA,-13,78.61,1020,-10,NE,26.2366,NA,NA
727,2010,1,31,6,4,NA,NA,NA,-13,78.61,1021,-10,NE,28.2944,NA,NA
728,2010,1,31,7,4,NA,NA,NA,-13,85.11,1022,-11,NE,29.8377,NA,NA
729,2010,1,31,8,4,NA,NA,NA,-13,72.65,1023,-9,NE,31.8955,NA,NA
730,2010,1,31,9,4,NA,NA,NA,-14,61.92,1024,-8,NE,34.4677,NA,NA
731,2010,1,31,10,4,NA,NA,NA,-15,48.87,1024,-6,NE,37.5544,NA,NA
732,2010,1,31,11,4,NA,NA,NA,-15,41.99,1025,-4,NE,40.1266,NA,NA
733,2010,1,31,12,4,NA,NA,NA,-12,49.78,1025,-3,NE,43.7277,NA,NA
734,2010,1,31,13,4,NA,NA,NA,-12,46.22,1025,-2,NW,3.6011,NA,NA
735,2010,1,31,14,4,NA,NA,NA,-12,49.78,1025,-3,NE,3.0867,NA,NA
736,2010,1,31,15,4,NA,NA,NA,-13,49.48,1026,-4,NE,6.1734,NA,NA
737,2010,1,31,16,4,NA,NA,NA,-15,41.99,1026,-4,NE,9.2601,NA,NA
738,2010,1,31,17,4,NA,NA,NA,-15,48.87,1027,-6,NE,11.3179,NA,NA
739,2010,1,31,18,4,NA,NA,NA,-14,57.3,1027,-7,NW,2.0578,NA,NA
740,2010,1,31,19,4,NA,NA,NA,-15,61.65,1027,-9,NW,3.6011,NA,NA
741,2010,1,31,20,4,NA,NA,NA,-14,66.95,1028,-9,NW,5.1444,NA,NA
742,2010,1,31,21,4,NA,NA,NA,-15,61.65,1028,-9,NE,1.0289,NA,NA
743,2010,1,31,22,4,NA,NA,NA,-15,72.23,1027,-11,SE,1.0289,NA,NA
744,2010,1,31,23,4,NA,NA,NA,-16,66.47,1027,-11,NE,0.5144,NA,NA
745,2010,2,1,0,4,NA,NA,NA,-15,72.23,1027,-11,NE,2.0577,NA,NA
746,2010,2,1,1,4,NA,NA,NA,-16,66.47,1028,-11,NE,3.0866,NA,NA
747,2010,2,1,2,4,NA,NA,NA,-15,72.23,1028,-11,NE,4.6299,NA,NA
748,2010,2,1,3,4,NA,NA,NA,-16,61.39,1028,-10,NE,6.1732,NA,NA
749,2010,2,1,4,4,NA,NA,NA,-17,56.45,1028,-10,NE,8.7454,NA,NA
750,2010,2,1,5,4,NA,NA,NA,-19,51.56,1028,-11,NE,13.8898,NA,NA
751,2010,2,1,6,4,NA,NA,NA,-21,46.98,1029,-12,NE,18.0054,NA,NA
752,2010,2,1,7,4,NA,NA,NA,-22,46.66,1029,-13,NE,22.121,NA,NA
753,2010,2,1,8,4,NA,NA,NA,-23,42.7,1030,-13,NE,26.2366,NA,NA
754,2010,2,1,9,4,NA,NA,NA,-24,39.05,1030,-13,NE,29.8377,NA,NA
755,2010,2,1,10,4,NA,NA,NA,-25,35.67,1030,-13,NE,33.9533,NA,NA
756,2010,2,1,11,4,NA,NA,NA,-25,32.9,1030,-12,NE,38.0689,NA,NA
757,2010,2,1,12,4,NA,NA,NA,-25,32.9,1029,-12,NE,41.1556,NA,NA
758,2010,2,1,13,4,NA,NA,NA,-25,30.36,1028,-11,NE,44.2423,NA,NA
759,2010,2,1,14,4,NA,NA,NA,-24,33.23,1028,-11,NE,46.8145,NA,NA
760,2010,2,1,15,4,NA,NA,NA,-24,36.01,1027,-12,NE,48.8723,NA,NA
761,2010,2,1,16,4,NA,NA,NA,-25,32.9,1027,-12,NE,50.9301,NA,NA
762,2010,2,1,17,4,NA,NA,NA,-23,42.7,1027,-13,NE,52.4734,NA,NA
763,2010,2,1,18,4,NA,NA,NA,-22,50.63,1027,-14,NE,54.5312,NA,NA
764,2010,2,1,19,4,NA,NA,NA,-23,50.31,1027,-15,SE,1.0289,NA,NA
765,2010,2,1,20,4,NA,NA,NA,-24,50,1027,-16,SE,1.5433,NA,NA
766,2010,2,1,21,4,NA,NA,NA,-23,54.68,1027,-16,SE,2.5722,NA,NA
767,2010,2,1,22,4,NA,NA,NA,-23,59.46,1027,-17,cv,0.5144,NA,NA
768,2010,2,1,23,4,NA,NA,NA,-23,64.72,1027,-18,SE,0.5144,NA,NA
769,2010,2,2,0,4,NA,NA,NA,-23,70.49,1027,-19,cv,0,NA,NA
770,2010,2,2,1,4,NA,NA,NA,-23,70.49,1027,-19,SE,0.5144,NA,NA
771,2010,2,2,2,4,NA,NA,NA,-23,70.49,1027,-19,SE,1.0288,NA,NA
772,2010,2,2,3,4,NA,NA,NA,-23,70.49,1027,-19,SE,2.0577,NA,NA
773,2010,2,2,4,4,NA,NA,NA,-23,76.84,1027,-20,NE,0.5144,NA,NA
774,2010,2,2,5,4,NA,NA,NA,-23,76.84,1027,-20,SE,0.5144,NA,NA
775,2010,2,2,6,4,NA,NA,NA,-23,76.84,1028,-20,SE,1.5433,NA,NA
776,2010,2,2,7,4,NA,NA,NA,-23,76.84,1028,-20,NE,1.5433,NA,NA
777,2010,2,2,8,4,NA,NA,NA,-23,64.72,1029,-18,NE,2.5722,NA,NA
778,2010,2,2,9,4,NA,NA,NA,-25,45.68,1029,-16,NE,4.63,NA,NA
779,2010,2,2,10,4,NA,NA,NA,-27,35,1030,-15,NE,5.6589,NA,NA
780,2010,2,2,11,4,NA,NA,NA,-26,35.34,1030,-14,SE,1.0289,NA,NA
781,2010,2,2,12,4,NA,NA,NA,-25,32.9,1029,-12,NE,1.5433,NA,NA
782,2010,2,2,13,4,NA,NA,NA,-25,32.9,1028,-12,NE,2.5722,NA,NA
783,2010,2,2,14,4,NA,NA,NA,-25,30.36,1028,-11,NW,2.5722,NA,NA
784,2010,2,2,15,4,NA,NA,NA,-25,32.9,1028,-12,NW,5.1444,NA,NA
785,2010,2,2,16,4,NA,NA,NA,-25,32.9,1028,-12,NE,1.0289,NA,NA
786,2010,2,2,17,4,NA,NA,NA,-25,35.67,1028,-13,SE,1.0289,NA,NA
787,2010,2,2,18,4,NA,NA,NA,-23,50.31,1028,-15,SE,2.0578,NA,NA
788,2010,2,2,19,4,NA,NA,NA,-24,46.01,1029,-15,SE,3.0867,NA,NA
789,2010,2,2,20,4,NA,NA,NA,-25,45.68,1029,-16,SE,4.1156,NA,NA
790,2010,2,2,21,4,NA,NA,NA,-24,59.18,1029,-18,SE,5.1445,NA,NA
791,2010,2,2,22,4,NA,NA,NA,-24,54.37,1029,-17,SE,6.6878,NA,NA
792,2010,2,2,23,4,NA,NA,NA,-24,54.37,1029,-17,SE,7.7167,NA,NA
793,2010,2,3,0,4,NA,NA,NA,-24,59.18,1029,-18,cv,0.5144,NA,NA
794,2010,2,3,1,4,NA,NA,NA,-24,64.46,1029,-19,SE,1.0289,NA,NA
795,2010,2,3,2,4,NA,NA,NA,-24,59.18,1029,-18,SE,2.5722,NA,NA
796,2010,2,3,3,4,NA,NA,NA,-24,59.18,1028,-18,SE,3.6011,NA,NA
797,2010,2,3,4,4,NA,NA,NA,-24,64.46,1028,-19,SE,5.1444,NA,NA
798,2010,2,3,5,4,NA,NA,NA,-24,64.46,1028,-19,SE,6.1733,NA,NA
799,2010,2,3,6,4,NA,NA,NA,-24,70.26,1028,-20,cv,0,NA,NA
800,2010,2,3,7,4,NA,NA,NA,-25,70.03,1028,-21,SE,0.5144,NA,NA
801,2010,2,3,8,4,NA,NA,NA,-22,77.02,1029,-19,SW,0.5144,NA,NA
802,2010,2,3,9,4,NA,NA,NA,-21,60.02,1029,-15,SW,1.5433,NA,NA
803,2010,2,3,10,4,NA,NA,NA,-21,50.94,1029,-13,SW,2.5722,NA,NA
804,2010,2,3,11,4,NA,NA,NA,-21,46.98,1028,-12,SW,3.6011,NA,NA
805,2010,2,3,12,4,NA,NA,NA,-22,36.68,1027,-10,SW,5.1444,NA,NA
806,2010,2,3,13,4,NA,NA,NA,-23,33.57,1027,-10,NW,1.0289,NA,NA
807,2010,2,3,14,4,NA,NA,NA,-22,33.9,1026,-9,SW,2.0578,NA,NA
808,2010,2,3,15,4,NA,NA,NA,-22,33.9,1026,-9,SW,3.6011,NA,NA
809,2010,2,3,16,4,NA,NA,NA,-22,33.9,1026,-9,SW,4.63,NA,NA
810,2010,2,3,17,4,NA,NA,NA,-22,36.68,1026,-10,SE,0.5144,NA,NA
811,2010,2,3,18,4,NA,NA,NA,-21,43.36,1026,-11,SE,1.5433,NA,NA
812,2010,2,3,19,4,NA,NA,NA,-21,50.94,1026,-13,SE,2.5722,NA,NA
813,2010,2,3,20,4,NA,NA,NA,-21,50.94,1026,-13,SE,3.6011,NA,NA
814,2010,2,3,21,4,NA,NA,NA,-21,55.28,1026,-14,SE,4.63,NA,NA
815,2010,2,3,22,4,NA,NA,NA,-20,65.48,1026,-15,SE,6.1733,NA,NA
816,2010,2,3,23,4,NA,NA,NA,-20,65.48,1026,-15,SW,1.0289,NA,NA
817,2010,2,4,0,4,NA,NA,NA,-20,60.3,1026,-14,SW,2.5722,NA,NA
818,2010,2,4,1,4,NA,NA,NA,-20,60.3,1026,-14,SW,3.6011,NA,NA
819,2010,2,4,2,4,NA,NA,NA,-20,65.48,1026,-15,NW,0.5144,NA,NA
820,2010,2,4,3,4,NA,NA,NA,-20,71.16,1026,-16,cv,0.5144,NA,NA
821,2010,2,4,4,4,NA,NA,NA,-21,77.21,1026,-18,SW,1.0289,NA,NA
822,2010,2,4,5,4,NA,NA,NA,-21,84.09,1026,-19,SW,1.5433,NA,NA
823,2010,2,4,6,4,NA,NA,NA,-22,77.02,1026,-19,cv,0,NA,NA
824,2010,2,4,7,4,NA,NA,NA,-21,84.09,1026,-19,cv,0,NA,NA
825,2010,2,4,8,4,NA,NA,NA,-20,77.39,1027,-17,SE,0.5144,NA,NA
826,2010,2,4,9,4,NA,NA,NA,-17,77.92,1027,-14,cv,0.5144,NA,NA
827,2010,2,4,10,4,NA,NA,NA,-23,36.34,1027,-11,NW,2.0578,NA,NA
828,2010,2,4,11,4,NA,NA,NA,-22,39.71,1027,-11,NW,4.1156,NA,NA
829,2010,2,4,12,4,NA,NA,NA,-22,39.71,1026,-11,NW,6.1734,NA,NA
830,2010,2,4,13,4,NA,NA,NA,-22,36.68,1026,-10,NW,8.2312,NA,NA
831,2010,2,4,14,4,NA,NA,NA,-21,40.04,1026,-10,NW,10.8034,NA,NA
832,2010,2,4,15,4,NA,NA,NA,-22,36.68,1026,-10,NW,13.3756,NA,NA
833,2010,2,4,16,4,NA,NA,NA,-21,40.04,1026,-10,NW,14.9189,NA,NA
834,2010,2,4,17,4,NA,NA,NA,-21,43.36,1026,-11,NE,2.0578,NA,NA
835,2010,2,4,18,4,NA,NA,NA,-21,50.94,1027,-13,SE,1.0289,NA,NA
836,2010,2,4,19,4,NA,NA,NA,-21,55.28,1027,-14,SE,2.0578,NA,NA
837,2010,2,4,20,4,NA,NA,NA,-22,50.63,1028,-14,SE,3.0867,NA,NA
838,2010,2,4,21,4,NA,NA,NA,-21,60.02,1027,-15,SE,4.63,NA,NA
839,2010,2,4,22,4,NA,NA,NA,-22,59.74,1028,-16,SE,5.6589,NA,NA
840,2010,2,4,23,4,NA,NA,NA,-22,64.97,1028,-17,SE,6.6878,NA,NA
841,2010,2,5,0,4,NA,NA,NA,-22,77.02,1028,-19,SE,7.7167,NA,NA
